title,url,DIS_price,pre_price
"LED TV Hmim / GP 32'' Smart (Warranty 1 Year, Service Warranty 5 Years)",https://www.daraz.com.bd/products/led-tv-hamim-gp-i206136422-s1154982882.html?search=1,"৳ 15,200","৳ 17,500"
"SP 32"" Smart Andriod Double Glass 2+16 GB",https://www.daraz.com.bd/products/32-216-i321180830-s1490720532.html?search=1,"৳ 12,490","৳ 18,990"
Smart LED TV 2GB 16 GB- 40 inch,https://www.daraz.com.bd/products/led-2gb-16-gb-40-i294300050-s1303733020.html?search=1,"৳ 18,550","৳ 16,700"
"Craft Brand 32 ""4K Supported Smart Android TV - Smart Tv",https://www.daraz.com.bd/products/32-4k-i294297459-s1303728377.html?search=1,"৳ 12,100","৳ 17,000"
40'' sony plus smart / wifi / android hd led tv,https://www.daraz.com.bd/products/40-sony-plus-wifi-hd-led-i123391782-s1043517247.html?search=1,"৳ 25,000","৳ 14,000"
MME 43 Inch Android Smart Wifi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/mme-43-wifi-hd-led-4k-ram-2-gb-rom-16-gb-i267643133-s1239587436.html?search=1,"৳ 20,900","৳ 19,499"
INOVA 43'' 4K Tv Voice Control Android Smart Wi-Fi-4k LED TV Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/inova-43-4k-wi-fi-4k-led-ram-2-gb-rom-16-gb-i321736979-s1498359776.html?search=1,"৳ 24,850","৳ 12,678"
32 inches Android Smart TV (4GB RAM and 8GB ROM),https://www.daraz.com.bd/products/32-inches-android-smart-tv-4gb-ram-and-8gb-rom-i304561721-s1359502498.html?search=1,"৳ 14,699","৳ 31,900"
Smart LED TV,https://www.daraz.com.bd/products/led-i302935203-s1348850212.html?search=1,"৳ 13,190","৳ 30,000"
32 inches Android Smart TV (4GB RAM and 8GB ROM),https://www.daraz.com.bd/products/32-4gb-ram-8gb-rom-i294300061-s1303731128.html?search=1,"৳ 13,300","৳ 20,500"
"NOVA 50"" 4K Ultra HD Voice control LED TV",https://www.daraz.com.bd/products/nova-50-4k-ultra-hd-voice-control-led-tv-i292175052-s1298700823.html?search=1,"৳ 40,650", 
"VERTEX 32"" Smart Andriod Voice Control Double Glass 2+16 GB",https://www.daraz.com.bd/products/32-216-i321186729-s1490751240.html?search=1,"৳ 14,490", 
"￼ Starex 32"" GS Smart Android Led Tv Monitor (Double Glass)",https://www.daraz.com.bd/products/starex-32-gs-led-i318785571-s1455151757.html?search=1,"৳ 13,000", 
24 Smart LED TV,https://www.daraz.com.bd/products/24-led-i294299143-s1303732264.html?search=1,"৳ 9,999", 
"Sony Plus 32"" Smart Android Frameless Voice Control 4K Supported Led TV",https://www.daraz.com.bd/products/sony-plus-32-4k-led-i321730636-s1498330643.html?search=1,"৳ 14,450", 
"borderless - 32"" android smart tv",https://www.daraz.com.bd/products/32-i294293998-s1303731284.html?search=1,"৳ 12,930", 
7 Inch Capacitive Touch Screen Smart Screen NX8048P070-011C-Y with Housing HMI TFT LCD Display,https://www.daraz.com.bd/products/7-inch-capacitive-touch-screen-smart-screen-nx8048p070-011c-y-with-housing-hmi-tft-lcd-display-i323757279-s1544595195.html?search=1,"৳ 12,043", 
MME 43'' Android smart wifi hd led tv ram 2 gb rom 16 gb - black (4k supported),https://www.daraz.com.bd/products/mme-43-wifi-hd-led-ram-2-gb-rom-16-gb-4k-i267548421-s1239466208.html?search=1,"৳ 20,900", 
SP Smart Android 4k Voice Control Frameless TV 43 inch RAM/ROM 2/16,https://www.daraz.com.bd/products/sony-4k-43-ramrom-216-i320677885-s1483972964.html?search=1,"৳ 22,490", 
Azlan tv 32'' 4k Supported Android Smart Television Wi-Fi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/azlan-32-4k-wi-fi-hd-led-4k-ram-2-gb-rom-16-gb-i301195305-s1338164878.html?search=1,"৳ 12,990", 
VISTA 65 Inch 4K UHD ANDROID LED TV VOICE COMMAND BEZEL LESS,https://www.daraz.com.bd/products/vista-65-inch-4k-uhd-android-led-tv-voice-command-bezel-less-i251982541-s1197418006.html?search=1,"৳ 99,900","৳ 38,000"
KuGou TV 43 inch Frameless LED Full HD Android Smart TV,https://www.daraz.com.bd/products/kugou-tv-43-inch-frameless-led-full-hd-android-smart-tv-i269584399-s1241303907.html?search=1,"৳ 22,486","৳ 24,900"
SMART 32 inch Voice Control Android TV,https://www.daraz.com.bd/products/32-i319943314-s1475466846.html?search=1,"৳ 18,522","৳ 16,000"
"SonyPlus 32"" Smart Double Glass",https://www.daraz.com.bd/products/sonyplus-32-i281207643-s1268858261.html?search=1,"৳ 13,800","৳ 23,900"
triton 43 inch frameless smart android voice 4K led tv,https://www.daraz.com.bd/products/triton-43-4k-led-i231801581-s1174913109.html?search=1,"৳ 27,820","৳ 29,990"
"Vision 32"" LED TV F22S Magico Smart WebOS",https://www.daraz.com.bd/products/32-led-f22s-i321197354-s1492264045.html?search=1,"৳ 22,500","৳ 22,990"
24 Inch Smart TV,https://www.daraz.com.bd/products/24-inch-smart-tv-i304561729-s1359502513.html?search=1,"৳ 11,700","৳ 52,500"
SONY PLUS 43″ SMART FULL HD 4K SUPPORTED ANDROID TV,https://www.daraz.com.bd/products/sony-plus-43-hd-4k-i324032070-s1548674785.html?search=1,"৳ 24,990","৳ 25,500"
Haier 32 Inch Bezel Less HD Smart TV,https://www.daraz.com.bd/products/haier-32-inch-bezel-less-hd-smart-tv-i316697183-s1434422050.html?search=1,"৳ 24,000","৳ 85,000"
"40'' SMART Double Glass (1GB RAM, 8GB ROM) LED TV",https://www.daraz.com.bd/products/40-1gb-ram-8gb-rom-led-i316188152-s1430367695.html?search=1,"৳ 19,999","৳ 20,000"
"VISION 43"" LED TV Google Android Voice Control 4K G3S Galaxy Pro",https://www.daraz.com.bd/products/vision-43-led-tv-google-android-voice-control-4k-g3s-galaxy-pro-i186883089-s1300404005.html?search=1,"৳ 40,800","৳ 25,000"
Azlan tv 32'' Double Glass tv Android Smart Wifi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/azlan-32-wifi-hd-led-4k-ram-2-gb-rom-16-gb-i304596655-s1359601473.html?search=1,"৳ 13,890","৳ 28,500"
50'' 8K Supported Android smart Led Tv,https://www.daraz.com.bd/products/50-8k-led-i247459089-s1193241309.html?search=1,"৳ 41,500","৳ 24,700"
"Weston Android Smart Led TV 32"" 2+16 GB Wifi Android-11.0 With Soundbar (Free Hotpot)",https://www.daraz.com.bd/products/westone-led-32-2-16-gb-wifi-110-i318564445-s1453548833.html?search=1,"৳ 16,923","৳ 134,900"
Mango 32'' WebOS HD Smart LED TV,https://www.daraz.com.bd/products/32-led-2020-i132530652-s1053598948.html?search=1,"৳ 21,000","৳ 42,900"
SONY PLUS 32 INCH SMART ANDROID 4K SUPPORTED WIFI HD LED TV,https://www.daraz.com.bd/products/sony-plus-32-4k-wifi-hd-led-i101578023-s1015582086.html?search=1,"৳ 13,000","৳ 45,000"
"TGL 32"" voice control google android HD smart tv(2GB RAM 16GB ROM)",https://www.daraz.com.bd/products/tgl-32-google-hd-2gb-ram-16gb-rom-i278938780-s1262734414.html?search=1,"৳ 15,700","৳ 25,600"
Wicon 32 LED Smart TV - Black,https://www.daraz.com.bd/products/wicon-32-led-smart-tv-black-i130226208-s1050046135.html?search=1,"৳ 12,500","৳ 30,000"
Samsung Official warranty 55 Inch QLED 4K Smart TV (55Q60A),https://www.daraz.com.bd/products/samsung-official-warranty-55-inch-qled-4k-smart-tv-55q60a-i323417697-s1540892734.html?search=1,"৳ 91,871","৳ 69,900"
Vision 43 Inch Full Hd LED TV Official Android E3S Voice Controlled TV with Google Assistant Official warranty 4 Years Infinity,https://www.daraz.com.bd/products/43-hd-led-e3s-google-4-i281259364-s1268954783.html?search=1,"৳ 35,900","৳ 19,800"
Mango BORDER LESS 43” WebOs Smart LED TV,https://www.daraz.com.bd/products/mango-border-less-43-webos-smart-led-tv-i132888102-s1054138612.html?search=1,"৳ 30,000","৳ 26,774"
40'' LUCAS smart/wifi android full hd led tv,https://www.daraz.com.bd/products/40-lucas-wifi-hd-led-i131896737-s1052480146.html?search=1,"৳ 20,000","৳ 65,000"
GP Frame Less Voice Control Full HD Smart TV - 43 Inch - Black,https://www.daraz.com.bd/products/43-i320332848-s1480760394.html?search=1,"৳ 22,490","৳ 41,600"
"HAIER 50"" 4K UHD Google TV H50P7UX",https://www.daraz.com.bd/products/haier-50-4k-uhd-google-tv-h50p7ux-i325925627-s1565950296.html?search=1,"৳ 54,900","৳ 1,400"
"32"" SMART TV",https://www.daraz.com.bd/products/32-i244621043-s1188034302.html?search=1,"৳ 17,500","৳ 27,500"
MINISTER-32 FRAMELESS SMART ANDROID LED TV (M32QF),https://www.daraz.com.bd/products/minister-32-frameless-smart-android-led-tv-m32qf-i282715311-s1312299309.html?search=1,"৳ 25,098","৳ 159,990"
Samsung 43 Inch BU8100 Crystal UHD 4K Smart TV,https://www.daraz.com.bd/products/samsung-43-bu8100-uhd-4k-i305115444-s1362112080.html?search=1,"৳ 47,500","৳ 99,000"
Lucas 43'' 4K TV UHD Voice Control Android Smart Television Wi-Fi Led Tv Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/lucas-43-4k-uhd-wi-fi-led-ram-2-gb-rom-16-gb-i322653644-s1519843934.html?search=1,"৳ 24,999","৳ 25,999"
Camera Lens Shading Sponge Pad Dirt-Resistant Sticker Adhesive Glue For Sony Xperia Z5 Z5Dual Z5P Z5 Premium Plus,https://www.daraz.com.bd/products/sony-xperia-z5-z5dual-z5p-z5-plus-i188929606-s1136676762.html?search=1,"৳ 1,050","৳ 22,500"
"Smart Screen Digital (SSD) 55 inch 4K Ultra HD ePoster Kiosk Display, Digital Signage",https://www.daraz.com.bd/products/55-4k-hd-i323277502-s1605770431.html?search=1,"৳ 120,000","৳ 27,500"
Azlan tv 32 Inch Voice Control Android Smart Wifi Tv 4k Supported Hd LED TV Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/azlan-32-wifi-4k-hd-led-ram-2-gb-rom-16-gb-i304597545-s1359600950.html?search=1,"৳ 13,999","৳ 32,900"
Mango Borderless UHD 75 Inch 4k Smart TV,https://www.daraz.com.bd/products/uhd-75-4k-i281484825-s1269585722.html?search=1,"৳ 119,989","৳ 35,000"
"Samsung 55"" Crystal UHD 4K Smart TV AU8100",https://www.daraz.com.bd/products/samsung-55-uhd-4k-au8100-i208359484-s1158604348.html?search=1,"৳ 72,000","৳ 43,900"
"ROWA 43"" 4K UHD Android 11 Voice Control Smart TV | 43U62",https://www.daraz.com.bd/products/rowa-43-4k-uhd-11-43u62-i321737478-s1498361674.html?search=1,"৳ 49,900", 
"40'' SMART Double Glass (2GB RAM, 16GB ROM) LED TV",https://www.daraz.com.bd/products/40-2gb-ram-16gb-rom-led-i316185368-s1430369691.html?search=1,"৳ 19,999", 
Inova 32'' Double Glass tv Smart Android Wi-Fi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/inova-32-wi-fi-hd-led-4k-ram-2-gb-rom-16-gb-i256278580-s1204548979.html?search=1,"৳ 13,850", 
Lucas 32 Inch Double Glass Smart Wifi RAM-2 GB-ROM 16 GB ) led tv 4K SUPPORTED,https://www.daraz.com.bd/products/lucas-32-wifi-ram-2-gb-rom-16-gb-led-4k-i311717626-s1399321045.html?search=1,"৳ 13,850", 
Napco 32'' 4k Supported Android Smart Television Wi-Fi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb Black Color- Tv,https://www.daraz.com.bd/products/32-4k-hd-led-2-gb-ram-16-gb-rom-i100867044-s1014861106.html?search=1,"৳ 12,900", 
"40"" Mme Smart Android Wifi Voice Control Double Glass Fhd Led Tv - Tv",https://www.daraz.com.bd/products/40-mme-smart-android-wifi-voice-control-double-glass-fhd-led-tv-tv-i244231166-s1187510075.html?search=1,"৳ 21,000", 
Napco 43 Inch Android Smart Wifi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/43-hd-led-4k-ram-2-gb-rom-16-gb-i100865094-s1014861108.html?search=1,"৳ 20,900", 
HAIER H43P7UX 43 INCH 4K UHD HQLED GOOGLE SMART TV,https://www.daraz.com.bd/products/haier-h43p7ix-43-4k-uhd-hqled-google-i327252058-s1593724465.html?search=1,"৳ 39,550","৳ 43,000"
"SONY PLUS 40"" ANDROID SMART HD TV",https://www.daraz.com.bd/products/sony-plus-40-android-smart-hd-tv-i106800174-s1021808528.html?search=1,"৳ 24,300","৳ 29,100"
Inova 32 Inch Smart Android Voice Control Double Glass Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/inova-32-hd-led-4k-ram-2-gb-rom-16-gb-i275819218-s1254062011.html?search=1,"৳ 14,850","৳ 57,900"
"SAMSUNG 43"" Crystal 4K Smart UHD TV UA43AU7500RSFS",https://www.daraz.com.bd/products/samsung-43-crystal-4k-smart-uhd-tv-ua43au7500rsfs-i274130859-s1249081095.html?search=1,"৳ 43,900","৳ 75,500"
"JVCO ULTRA 55"" DE2 WEBOS LED TV",https://www.daraz.com.bd/products/jvco-55-de2-webos-led-i303411846-s1352151079.html?search=1,"৳ 51,000","৳ 29,100"
China 32 Inch Smart LED OLED TV,https://www.daraz.com.bd/products/32-led-oled-i266413206-s1238132592.html?search=1,"৳ 35,000","৳ 42,900"
"Vision 32"" LED Android Smart Infinity TV- E30 / E20 / E10 -& OTHERS MODEL Voice controlled TV with Google Assistant official warryntee 4 years",https://www.daraz.com.bd/products/32-led-e30e20e10-4-i267653251-s1239602002.html?search=1,"৳ 22,900","৳ 21,500"
"Vision 43"" LED TV X40 Smart Panaroma",https://www.daraz.com.bd/products/43-led-x40-i252224550-s1197621251.html?search=1,"৳ 35,900","৳ 33,900"
MME 32″ Smart HD LED Frameless TV | RAM 1 GB | ROM 8 GB,https://www.daraz.com.bd/products/mme-32-hd-led-1-gb-8-gb-i222875148-s1169137950.html?search=1,"৳ 14,750","৳ 22,500"
"Lucas 32'' Double Glass Tv Smart wifi Android Hd Led tv, Ram 2 GB Rom 16 GB , 4k Supported",https://www.daraz.com.bd/products/lucas-32-wifi-hd-led-ram-2-gb-rom-16-gb-4k-i100206737-s1014080749.html?search=1,"৳ 13,850","৳ 20,900"
32 Inch Wi-Fi Android Smart Hd Led Tv 4k Supported sony+ Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/32-wi-fi-hd-led-4k-sony-ram-2-gb-rom-16-gb-i318592449-s1453535445.html?search=1,"৳ 16,500","৳ 1,535"
Inova 32 Inch Smart Android Wifi Hd Led Tv 4k Supported Ram 1 gb Rom 8 gb,https://www.daraz.com.bd/products/inova-32-wifi-hd-led-4k-ram-1-gb-rom-8-gb-i125015787-s1045218368.html?search=1,"৳ 12,850","৳ 21,000"
40 Android Smart TV HD,https://www.daraz.com.bd/products/40-android-smart-tv-hd-i304561733-s1359502514.html?search=1,"৳ 25,000","৳ 29,900"
Aocarmo 10Pcs/Lot Top Bottom Microphone Mesh Grid Mic Waterproof Adhesive Membrane 7X6mm For Sony Xperia Z3 D6603/33/53/83,https://www.daraz.com.bd/products/sony-xperia-z3-d6603335383-aocarmo-10-7x6mm-i188887217-s1136590633.html?search=1,"৳ 1,151","৳ 43,000"
"borderless - 32"" android smart tv",https://www.daraz.com.bd/products/borderless-32-android-smart-tv-i304559931-s1359503349.html?search=1,"৳ 14,300","৳ 104,900"
Rangs 32 Inch Frameless HD Smart Android LED TV,https://www.daraz.com.bd/products/32-hd-led-i322219982-s1505700830.html?search=1,"৳ 25,970","৳ 29,500"
"Sasmung 43"" Crystal 4K UHD Smart TV UA43AU7500RSFS Series 7",https://www.daraz.com.bd/products/sasmung-43-4k-uhd-ua43au7500rsfs-7-i325494213-s1561308976.html?search=1,"৳ 56,900","৳ 34,900"
Sony Plus 40 ANDROID SMART HD TV,https://www.daraz.com.bd/products/sony-plus-40-hd-i101610416-s1015610599.html?search=1,"৳ 20,000","৳ 44,990"
Rangs 55 Inch Frameless 4K Smart Android LED TV,https://www.daraz.com.bd/products/55-4k-led-i322229161-s1505786615.html?search=1,"৳ 65,562","৳ 19,500"
"Vision 32"" Android Led Tv E30s",https://www.daraz.com.bd/products/32-led-e30s-i324417510-s1556641158.html?search=1,"৳ 29,500","৳ 119,900"
Vikan 32 Inch Double Glass Tv Android Smart Wifi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/vikan-32-wifi-hd-led-4k-ram-2-gb-rom-16-gb-i301555137-s1340759109.html?search=1,"৳ 13,850","৳ 21,900"
Hip Tv 43'' Smart Android Wifi Hd Led Tv Ram 2 GB Rom 16 GB 4K Supported,https://www.daraz.com.bd/products/43-wifi-hd-led-ram-2-gb-rom-16-gb-4k-i101142309-s1015132357.html?search=1,"৳ 20,990","৳ 34,990"
Napco 43 Inch Double Glass Android Smart Wifi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/43-hd-led-4k-ram-2-gb-rom-16-gb-i100866059-s1014856215.html?search=1,"৳ 22,900","৳ 70,000"
Inova 32 Inch Android Smart Wifi tv Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/inova-32-wifi-hd-led-4k-ram-2-gb-rom-16-gb-i256048965-s1204155673.html?search=1,"৳ 12,899","৳ 72,900"
"HAIER 65"" 4K UHD Google TV H65P7UX",https://www.daraz.com.bd/products/haier-65-4k-uhd-google-tv-h65p7ux-i325925625-s1565950618.html?search=1,"৳ 90,900","৳ 27,900"
Inova tv 32'' 4k Supported Android Smart Television Wi-Fi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb Black Color- Tv,https://www.daraz.com.bd/products/inova-32-4k-wi-fi-hd-led-4k-ram-2-gb-rom-16-gb-i275515432-s1253475993.html?search=1,"৳ 12,899","৳ 25,000"
AB PLUS AB32VC HD LED TV 32'' Smart Frameless Android Black,https://www.daraz.com.bd/products/ab-plus-ab32vc-hd-led-32-i271538806-s1243370974.html?search=1,"৳ 14,950","৳ 25,000"
Sony Plus 40'' Double Glass tv Android Smart Wifi Hd Led Tv 4k Supported Ram 2 gb Rom 16 gb,https://www.daraz.com.bd/products/sony-plus-40-double-glass-tv-android-smart-wifi-hd-led-tv-4k-supported-ram-2-gb-rom-16-gb-i325600554-s1564427368.html?search=1,"৳ 24,490","৳ 24,900"
Sony Plus 50″ Smart TV,https://www.daraz.com.bd/products/sony-plus-50-i100185173-s1014061285.html?search=1,"৳ 34,450","৳ 82,500"
MINISTER-58 GOOGLE VOICE CONTROL LED TV (58MG8000P ),https://www.daraz.com.bd/products/minister-58-google-voice-control-led-tv-58mg8000p-i282711430-s1272530284.html?search=1,"৳ 64,000","৳ 39,500"
"VISION 32"" LED TV HS1 Android Smart Infinity",https://www.daraz.com.bd/products/32-led-hs1-i327311969-s1595541505.html?search=1,"৳ 25,372","৳ 56,420"
AB Plus HD LED Android TV AB32DG,https://www.daraz.com.bd/products/ab-plus-hd-led-ab32dg-i278432480-s1260665343.html?search=1,"৳ 15,000","৳ 26,500"
40 ইঞ্চি ডাবল গ্লাস স্মার্ট টিভি,https://www.daraz.com.bd/products/40-i304573463-s1359507765.html?search=1,"৳ 20,900","৳ 17,000"
"Perfect 32” Smart Android HD LED TV, Voice Control",https://www.daraz.com.bd/products/32-hd-led-i323519318-s1541292208.html?search=1,"৳ 22,400", 
"Sony Plus 55"" Smart Android Voice Control 4k Led TV",https://www.daraz.com.bd/products/sony-plus-55-4k-led-i321734240-s1498338085.html?search=1,"৳ 49,900", 
"dellmark - 43"" double glass smart Led tv",https://www.daraz.com.bd/products/43-led-i319704401-s1469662239.html?search=1,"৳ 24,900", 
VIVA Smart TV,https://www.daraz.com.bd/products/viva-i290479078-s1293839391.html?search=1,"৳ 22,700", 
Sony BRAVIA W660G 43-inch Smart LED TV - Official Sony BRAVIA W660G 43-inch Smart LED TV- Official,https://www.daraz.com.bd/products/sony-bravia-w660g-43-led-sony-bravia-w660g-43-led-i286314671-s1284455199.html?search=1,"৳ 54,500", 
INOVA 32'' Double Glass tv 4K Supported Ram 2 GB Rom 16 GB Android Smart Television Wi-Fi Hd Led Tv,https://www.daraz.com.bd/products/inova-32-4k-ram-2-gb-rom-16-gb-wi-fi-hd-led-i275819170-s1254048877.html?search=1,"৳ 13,778", 
32″ SMART ANDROID FULL HD LED TV,https://www.daraz.com.bd/products/32-smart-android-full-hd-led-tv-i303427067-s1352175549.html?search=1,"৳ 16,500", 
Craft 32 HD LED TV,https://www.daraz.com.bd/products/craft-32-hd-led-tv-i121838674-s1041677923.html?search=1,"৳ 12,500","৳ 17,900"
32” LF520A HD LED TV - Black,https://www.daraz.com.bd/products/32-lf520a-hd-led-i2237285-s61820535.html?search=1,"৳ 35,900","৳ 24,900"
Perfect 32″ Basic Double Glass LED TV,https://www.daraz.com.bd/products/32-led-i323521255-s1541292196.html?search=1,"৳ 15,400","৳ 23,500"
"VISION 43"" LED TV official Android 4K G3S Galaxy",https://www.daraz.com.bd/products/43-led-4k-g3s-i274136094-s1249080120.html?search=1,"৳ 49,900","৳ 13,900"
MME TV 32 inch SMART Double glass QFHD Display - 2 GB RAM - 16 GB ROM and VOICE CONTROOL,https://www.daraz.com.bd/products/mme-32-qfhd-2-gb-ram-16-gb-rom-i238428164-s1181920347.html?search=1,"৳ 14,500","৳ 22,900"
"Perfect 32” Smart Android HD LED TV, Frameless, Voice Control, 2GB RAM 16GB ROM",https://www.daraz.com.bd/products/32-hd-led-2gb-ram-16gb-rom-i323518430-s1541294044.html?search=1,"৳ 22,400","৳ 14,500"
Minister M-24 INTERNET GLORIOUS LED TV (L24M7CG),https://www.daraz.com.bd/products/m-24-led-l24m7cg-i328824062-s1604233051.html?search=1,"৳ 16,498","৳ 12,900"
"LED TV 24"" Basic (Warranty 1 Year Service Warranty 5 Years)",https://www.daraz.com.bd/products/led-24-i206167203-s1155044161.html?search=1,"৳ 9,490","৳ 18,500"
"Perfect 24” Basic LED TV, Double Glass",https://www.daraz.com.bd/products/24-led-i323517558-s1541291219.html?search=1,"৳ 11,900","৳ 16,900"
